   942 0.033800 0.127300 0.048600 0.056992 0.473293 -0.879060 -0.962642 0.259494 0.077350 0.264720 0.841811 0.470401 -0.004333
   943 0.033800 0.127300 0.048600 -0.962642 0.259494 0.077350 -0.056992 -0.473293 0.879060 0.264720 0.841811 0.470401 0.000729
  1011 0.000100 0.109300 0.077100 0.000890 0.757801 -0.652486 -0.999663 -0.016299 -0.020208 -0.025949 0.652284 0.757530 1.003648
  1012 0.000100 0.109300 0.077100 -0.999659 -0.016352 -0.020371 -0.000958 -0.757746 0.652549 -0.026107 0.652346 0.757471 -0.002126
  1013 0.000100 0.109300 0.077100 0.000958 0.757746 -0.652549 -0.999659 -0.016352 -0.020371 -0.026107 0.652346 0.757471 -0.003037
  1021 0.035800 0.104800 0.075000 0.004645 0.763401 -0.645908 -0.962314 0.179059 0.204668 0.271900 0.620616 0.735463 1.006241
  1022 0.035800 0.104800 0.075000 -0.962314 0.179096 0.204636 -0.004693 -0.763392 0.645918 0.271900 0.620616 0.735464 -0.008257
  1023 0.035800 0.104800 0.075000 0.004693 0.763392 -0.645918 -0.962314 0.179096 0.204636 0.271900 0.620616 0.735464 -0.003840
  1031 0.036800 0.075200 0.092300 0.029249 0.896174 -0.442738 -0.951703 0.160379 0.261799 0.305622 0.413698 0.857583 1.003106
  1032 0.036800 0.075200 0.092300 0.029296 0.896166 -0.442751 -0.951702 0.160423 0.261777 0.305623 0.413698 0.857583 -0.000898
  1033 0.036800 0.075200 0.092300 -0.951702 0.160423 0.261777 -0.029296 -0.896166 0.442751 0.305623 0.413698 0.857583 0.000433
  1041 0.018400 0.044200 0.106200 -0.014320 0.978751 -0.204554 -0.992432 0.011042 0.122295 0.121955 0.204757 0.971186 0.995286
  1042 0.018400 0.044200 0.106200 -0.992434 0.011126 0.122277 0.014234 -0.978750 0.204564 0.121955 0.204757 0.971186 -0.006944
  1043 0.018400 0.044200 0.106200 -0.014234 0.978750 -0.204564 -0.992434 0.011126 0.122277 0.121955 0.204757 0.971186 -0.001541
  1111 0.052500 0.040600 0.095300 0.874595 -0.017902 -0.484523 -0.056109 0.988863 -0.137846 0.481594 0.147745 0.863851 1.000263
  1112 0.052500 0.040600 0.095300 0.874599 -0.017964 -0.484515 -0.056054 0.988862 -0.137876 0.481594 0.147745 0.863851 -0.002072
